Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,031052,1967,11,03,21.1,1,Y
IDCJAC0011,031052,1967,11,04,22.8,1,Y
IDCJAC0011,031052,1967,11,05,21.1,1,Y
IDCJAC0011,031052,1967,11,06,20.0,1,Y
IDCJAC0011,031052,1967,11,07,18.9,1,Y
IDCJAC0011,031052,1967,11,08,22.8,1,Y
IDCJAC0011,031052,1967,11,09,22.8,1,Y
IDCJAC0011,031052,1967,11,10,21.1,1,Y
IDCJAC0011,031052,1967,11,11,21.1,1,Y
IDCJAC0011,031052,1967,11,12,21.1,1,Y
IDCJAC0011,031052,1967,11,13,21.1,1,Y
IDCJAC0011,031052,1967,11,14,21.1,1,Y
IDCJAC0011,031052,1967,11,15,21.1,1,Y
IDCJAC0011,031052,1967,11,16,21.7,1,Y
IDCJAC0011,031052,1967,11,17,22.2,1,Y
IDCJAC0011,031052,1967,11,18,21.7,1,Y
IDCJAC0011,031052,1967,11,19,,,
IDCJAC0011,031052,1967,11,20,22.8,1,N
IDCJAC0011,031052,1967,11,21,22.2,1,Y
IDCJAC0011,031052,1967,11,22,23.9,1,Y
IDCJAC0011,031052,1967,11,23,25.6,1,Y
IDCJAC0011,031052,1967,11,24,22.8,1,Y
IDCJAC0011,031052,1967,11,25,22.8,1,Y
IDCJAC0011,031052,1967,11,26,22.8,1,Y
IDCJAC0011,031052,1967,11,27,23.3,1,Y
IDCJAC0011,031052,1967,11,28,22.8,1,Y
IDCJAC0011,031052,1967,11,29,22.8,1,Y
IDCJAC0011,031052,1967,11,30,22.8,1,Y
IDCJAC0011,031052,1967,12,01,22.8,1,Y
IDCJAC0011,031052,1967,12,02,23.9,1,Y
IDCJAC0011,031052,1967,12,03,21.1,1,Y
IDCJAC0011,031052,1967,12,04,22.2,1,Y
IDCJAC0011,031052,1967,12,05,23.3,1,Y
IDCJAC0011,031052,1967,12,06,22.8,1,Y
IDCJAC0011,031052,1967,12,07,21.7,1,Y
IDCJAC0011,031052,1967,12,08,21.1,1,Y
IDCJAC0011,031052,1967,12,09,22.8,1,Y
IDCJAC0011,031052,1967,12,10,23.3,1,Y
IDCJAC0011,031052,1967,12,11,25.0,1,Y
IDCJAC0011,031052,1967,12,12,23.9,1,Y
IDCJAC0011,031052,1967,12,13,25.0,1,Y
IDCJAC0011,031052,1967,12,14,23.3,1,Y
IDCJAC0011,031052,1967,12,15,26.7,1,Y
IDCJAC0011,031052,1967,12,16,25.6,1,Y
IDCJAC0011,031052,1967,12,17,22.8,1,Y
IDCJAC0011,031052,1967,12,18,21.1,1,Y
IDCJAC0011,031052,1967,12,19,22.8,1,Y
IDCJAC0011,031052,1967,12,20,22.2,1,Y
IDCJAC0011,031052,1967,12,21,21.1,1,Y
IDCJAC0011,031052,1967,12,22,23.9,1,Y
IDCJAC0011,031052,1967,12,23,23.3,1,Y
IDCJAC0011,031052,1967,12,24,20.6,1,Y
IDCJAC0011,031052,1967,12,25,21.1,1,Y
IDCJAC0011,031052,1967,12,26,22.8,1,Y
IDCJAC0011,031052,1967,12,27,25.6,1,Y
IDCJAC0011,031052,1967,12,28,21.7,1,Y
IDCJAC0011,031052,1967,12,29,21.1,1,Y
IDCJAC0011,031052,1967,12,30,23.3,1,Y
IDCJAC0011,031052,1967,12,31,22.8,1,Y
IDCJAC0011,031052,1968,01,01,23.9,1,Y
IDCJAC0011,031052,1968,01,02,24.4,1,Y
IDCJAC0011,031052,1968,01,03,25.0,1,Y
IDCJAC0011,031052,1968,01,04,23.9,1,Y
IDCJAC0011,031052,1968,01,05,23.3,1,Y
IDCJAC0011,031052,1968,01,06,23.3,1,Y
IDCJAC0011,031052,1968,01,07,23.3,1,Y
IDCJAC0011,031052,1968,01,08,24.4,1,Y
IDCJAC0011,031052,1968,01,09,23.9,1,Y
IDCJAC0011,031052,1968,01,10,24.4,1,Y
IDCJAC0011,031052,1968,01,11,25.6,1,Y
IDCJAC0011,031052,1968,01,12,21.7,1,Y
IDCJAC0011,031052,1968,01,13,23.3,1,Y
IDCJAC0011,031052,1968,01,14,24.4,1,Y
IDCJAC0011,031052,1968,01,15,24.4,1,Y
IDCJAC0011,031052,1968,01,16,23.9,1,Y
IDCJAC0011,031052,1968,01,17,22.8,1,Y
IDCJAC0011,031052,1968,01,18,23.3,1,Y
IDCJAC0011,031052,1968,01,19,23.3,1,Y
IDCJAC0011,031052,1968,01,20,22.8,1,Y
IDCJAC0011,031052,1968,01,21,23.9,1,Y
IDCJAC0011,031052,1968,01,22,23.3,1,Y
IDCJAC0011,031052,1968,01,23,22.2,1,Y
IDCJAC0011,031052,1968,01,24,23.9,1,Y
IDCJAC0011,031052,1968,01,25,23.9,1,Y
IDCJAC0011,031052,1968,01,26,22.2,1,Y
IDCJAC0011,031052,1968,01,27,21.7,1,Y
IDCJAC0011,031052,1968,01,28,22.8,1,Y
IDCJAC0011,031052,1968,01,29,22.8,1,Y
IDCJAC0011,031052,1968,01,30,21.1,1,Y
IDCJAC0011,031052,1968,01,31,21.1,1,Y
IDCJAC0011,031052,1968,02,01,21.7,1,Y
IDCJAC0011,031052,1968,02,02,21.7,1,Y
IDCJAC0011,031052,1968,02,03,22.8,1,Y
IDCJAC0011,031052,1968,02,04,22.8,1,Y
IDCJAC0011,031052,1968,02,05,22.8,1,Y
IDCJAC0011,031052,1968,02,06,22.8,1,Y
IDCJAC0011,031052,1968,02,07,23.3,1,Y
IDCJAC0011,031052,1968,02,08,23.9,1,Y
IDCJAC0011,031052,1968,02,09,23.3,1,Y
IDCJAC0011,031052,1968,02,10,23.9,1,Y
IDCJAC0011,031052,1968,02,11,23.9,1,Y
IDCJAC0011,031052,1968,02,12,25.6,1,Y
IDCJAC0011,031052,1968,02,13,23.3,1,Y
IDCJAC0011,031052,1968,02,14,21.7,1,Y
IDCJAC0011,031052,1968,02,15,25.0,1,Y
IDCJAC0011,031052,1968,02,16,24.4,1,Y
IDCJAC0011,031052,1968,02,17,24.4,1,Y
IDCJAC0011,031052,1968,02,18,22.8,1,Y
IDCJAC0011,031052,1968,02,19,22.8,1,Y
IDCJAC0011,031052,1968,02,20,23.3,1,Y
IDCJAC0011,031052,1968,02,21,21.7,1,Y
IDCJAC0011,031052,1968,02,22,23.3,1,Y
IDCJAC0011,031052,1968,02,23,21.7,1,Y
IDCJAC0011,031052,1968,02,24,22.8,1,Y
IDCJAC0011,031052,1968,02,25,22.8,1,Y
IDCJAC0011,031052,1968,02,26,22.2,1,Y
IDCJAC0011,031052,1968,02,27,22.2,1,Y
IDCJAC0011,031052,1968,02,28,21.7,1,Y
IDCJAC0011,031052,1968,02,29,23.3,1,Y
IDCJAC0011,031052,1968,03,01,22.8,1,Y
IDCJAC0011,031052,1968,03,02,23.3,1,Y
IDCJAC0011,031052,1968,03,03,22.8,1,Y
IDCJAC0011,031052,1968,03,04,23.3,1,Y
IDCJAC0011,031052,1968,03,05,22.8,1,Y
IDCJAC0011,031052,1968,03,06,23.3,1,Y
IDCJAC0011,031052,1968,03,07,24.4,1,Y
IDCJAC0011,031052,1968,03,08,23.3,1,Y
IDCJAC0011,031052,1968,03,09,23.3,1,Y
IDCJAC0011,031052,1968,03,10,23.3,1,Y
IDCJAC0011,031052,1968,03,11,23.3,1,Y
IDCJAC0011,031052,1968,03,12,22.8,1,Y
IDCJAC0011,031052,1968,03,13,21.1,1,Y
IDCJAC0011,031052,1968,03,14,21.1,1,Y
IDCJAC0011,031052,1968,03,15,22.8,1,Y
IDCJAC0011,031052,1968,03,16,23.3,1,Y
IDCJAC0011,031052,1968,03,17,22.2,1,Y
IDCJAC0011,031052,1968,03,18,22.8,1,Y
IDCJAC0011,031052,1968,03,19,21.7,1,Y
IDCJAC0011,031052,1968,03,20,22.8,1,Y
IDCJAC0011,031052,1968,03,21,23.9,1,Y
IDCJAC0011,031052,1968,03,22,22.8,1,Y
IDCJAC0011,031052,1968,03,23,22.8,1,Y
IDCJAC0011,031052,1968,03,24,22.8,1,Y
IDCJAC0011,031052,1968,03,25,23.3,1,Y
IDCJAC0011,031052,1968,03,26,21.7,1,Y
IDCJAC0011,031052,1968,03,27,21.7,1,Y
IDCJAC0011,031052,1968,03,28,22.8,1,Y
IDCJAC0011,031052,1968,03,29,21.1,1,Y
IDCJAC0011,031052,1968,03,30,21.1,1,Y
IDCJAC0011,031052,1968,03,31,21.1,1,Y
IDCJAC0011,031052,1968,04,01,23.9,1,Y
IDCJAC0011,031052,1968,04,02,21.1,1,Y
IDCJAC0011,031052,1968,04,03,23.3,1,Y
IDCJAC0011,031052,1968,04,04,21.1,1,Y
IDCJAC0011,031052,1968,04,05,19.4,1,Y
IDCJAC0011,031052,1968,04,06,18.3,1,Y
IDCJAC0011,031052,1968,04,07,20.6,1,Y
IDCJAC0011,031052,1968,04,08,19.4,1,Y
IDCJAC0011,031052,1968,04,09,18.9,1,Y
IDCJAC0011,031052,1968,04,10,20.0,1,Y
IDCJAC0011,031052,1968,04,11,21.1,1,Y
IDCJAC0011,031052,1968,04,12,20.6,1,Y
IDCJAC0011,031052,1968,04,13,21.1,1,Y
IDCJAC0011,031052,1968,04,14,21.7,1,Y
IDCJAC0011,031052,1968,04,15,21.7,1,Y
IDCJAC0011,031052,1968,04,16,21.1,1,Y
IDCJAC0011,031052,1968,04,17,20.6,1,Y
IDCJAC0011,031052,1968,04,18,21.1,1,Y
IDCJAC0011,031052,1968,04,19,21.7,1,Y
IDCJAC0011,031052,1968,04,20,22.8,1,Y
IDCJAC0011,031052,1968,04,21,22.2,1,Y
IDCJAC0011,031052,1968,04,22,21.7,1,Y
IDCJAC0011,031052,1968,04,23,22.2,1,Y
IDCJAC0011,031052,1968,04,24,21.1,1,Y
IDCJAC0011,031052,1968,04,25,22.2,1,Y
IDCJAC0011,031052,1968,04,26,22.2,1,Y
IDCJAC0011,031052,1968,04,27,22.2,1,Y
IDCJAC0011,031052,1968,04,28,22.2,1,Y
IDCJAC0011,031052,1968,04,29,23.9,1,Y
IDCJAC0011,031052,1968,04,30,22.8,1,Y
IDCJAC0011,031052,1968,05,01,22.8,1,Y
IDCJAC0011,031052,1968,05,02,22.8,1,Y
IDCJAC0011,031052,1968,05,03,22.8,1,Y
IDCJAC0011,031052,1968,05,04,21.7,1,Y
IDCJAC0011,031052,1968,05,05,22.2,1,Y
IDCJAC0011,031052,1968,05,06,21.1,1,Y
IDCJAC0011,031052,1968,05,07,21.1,1,Y
IDCJAC0011,031052,1968,05,08,21.7,1,Y
IDCJAC0011,031052,1968,05,09,20.6,1,Y
IDCJAC0011,031052,1968,05,10,22.2,1,Y
IDCJAC0011,031052,1968,05,11,21.7,1,Y
IDCJAC0011,031052,1968,05,12,20.6,1,Y
IDCJAC0011,031052,1968,05,13,22.2,1,Y
IDCJAC0011,031052,1968,05,14,22.8,1,Y
IDCJAC0011,031052,1968,05,15,21.1,1,Y
IDCJAC0011,031052,1968,05,16,16.1,1,Y
IDCJAC0011,031052,1968,05,17,18.9,1,Y
IDCJAC0011,031052,1968,05,18,20.0,1,Y
IDCJAC0011,031052,1968,05,19,20.6,1,Y
IDCJAC0011,031052,1968,05,20,22.2,1,Y
IDCJAC0011,031052,1968,05,21,21.1,1,Y
IDCJAC0011,031052,1968,05,22,21.1,1,Y
IDCJAC0011,031052,1968,05,23,20.6,1,Y
IDCJAC0011,031052,1968,05,24,20.6,1,Y
IDCJAC0011,031052,1968,05,25,20.6,1,Y
IDCJAC0011,031052,1968,05,26,22.2,1,Y
IDCJAC0011,031052,1968,05,27,20.0,1,Y
IDCJAC0011,031052,1968,05,28,20.0,1,Y
IDCJAC0011,031052,1968,05,29,15.0,1,Y
IDCJAC0011,031052,1968,05,30,12.8,1,Y
IDCJAC0011,031052,1968,05,31,15.0,1,Y
IDCJAC0011,031052,1968,06,01,18.3,1,Y
IDCJAC0011,031052,1968,06,02,16.1,1,Y
IDCJAC0011,031052,1968,06,03,15.6,1,Y
IDCJAC0011,031052,1968,06,04,16.1,1,Y
IDCJAC0011,031052,1968,06,05,16.7,1,Y
IDCJAC0011,031052,1968,06,06,18.3,1,Y
IDCJAC0011,031052,1968,06,07,17.8,1,Y
IDCJAC0011,031052,1968,06,08,19.4,1,Y
IDCJAC0011,031052,1968,06,09,15.6,1,Y
IDCJAC0011,031052,1968,06,10,17.8,1,Y
IDCJAC0011,031052,1968,06,11,18.3,1,Y
IDCJAC0011,031052,1968,06,12,17.2,1,Y
IDCJAC0011,031052,1968,06,13,17.8,1,Y
IDCJAC0011,031052,1968,06,14,18.9,1,Y
IDCJAC0011,031052,1968,06,15,17.2,1,Y
IDCJAC0011,031052,1968,06,16,16.7,1,Y
IDCJAC0011,031052,1968,06,17,18.3,1,Y
IDCJAC0011,031052,1968,06,18,18.3,1,Y
IDCJAC0011,031052,1968,06,19,19.4,1,Y
IDCJAC0011,031052,1968,06,20,15.6,1,Y
IDCJAC0011,031052,1968,06,21,17.2,1,Y
IDCJAC0011,031052,1968,06,22,18.3,1,Y
IDCJAC0011,031052,1968,06,23,17.8,1,Y
IDCJAC0011,031052,1968,06,24,16.7,1,Y
IDCJAC0011,031052,1968,06,25,16.1,1,Y
IDCJAC0011,031052,1968,06,26,17.8,1,Y
IDCJAC0011,031052,1968,06,27,15.6,1,Y
IDCJAC0011,031052,1968,06,28,15.6,1,Y
IDCJAC0011,031052,1968,06,29,15.6,1,Y
IDCJAC0011,031052,1968,06,30,16.1,1,Y
IDCJAC0011,031052,1968,07,01,20.6,1,Y
IDCJAC0011,031052,1968,07,02,21.1,1,Y
IDCJAC0011,031052,1968,07,03,18.3,1,Y
IDCJAC0011,031052,1968,07,04,20.0,1,Y
IDCJAC0011,031052,1968,07,05,18.3,1,Y
IDCJAC0011,031052,1968,07,06,18.3,1,Y
IDCJAC0011,031052,1968,07,07,20.0,1,Y
IDCJAC0011,031052,1968,07,08,19.4,1,Y
IDCJAC0011,031052,1968,07,09,14.4,1,Y
IDCJAC0011,031052,1968,07,10,18.3,1,Y
IDCJAC0011,031052,1968,07,11,18.3,1,Y
IDCJAC0011,031052,1968,07,12,17.8,1,Y
IDCJAC0011,031052,1968,07,13,17.8,1,Y
IDCJAC0011,031052,1968,07,14,19.4,1,Y
IDCJAC0011,031052,1968,07,15,19.4,1,Y
IDCJAC0011,031052,1968,07,16,18.9,1,Y
IDCJAC0011,031052,1968,07,17,20.0,1,Y
IDCJAC0011,031052,1968,07,18,20.6,1,Y
IDCJAC0011,031052,1968,07,19,20.0,1,Y
IDCJAC0011,031052,1968,07,20,19.4,1,Y
IDCJAC0011,031052,1968,07,21,18.3,1,Y
IDCJAC0011,031052,1968,07,22,19.4,1,Y
IDCJAC0011,031052,1968,07,23,17.2,1,Y
IDCJAC0011,031052,1968,07,24,11.1,1,Y
IDCJAC0011,031052,1968,07,25,12.2,1,Y
IDCJAC0011,031052,1968,07,26,14.4,1,Y
IDCJAC0011,031052,1968,07,27,13.9,1,Y
IDCJAC0011,031052,1968,07,28,15.0,1,Y
IDCJAC0011,031052,1968,07,29,16.7,1,Y
IDCJAC0011,031052,1968,07,30,15.6,1,Y
IDCJAC0011,031052,1968,07,31,15.6,1,Y
IDCJAC0011,031052,1968,08,01,17.2,1,Y
IDCJAC0011,031052,1968,08,02,16.7,1,Y
IDCJAC0011,031052,1968,08,03,17.2,1,Y
IDCJAC0011,031052,1968,08,04,15.6,1,Y
IDCJAC0011,031052,1968,08,05,17.8,1,Y
IDCJAC0011,031052,1968,08,06,19.4,1,Y
IDCJAC0011,031052,1968,08,07,20.6,1,Y
IDCJAC0011,031052,1968,08,08,17.8,1,Y
IDCJAC0011,031052,1968,08,09,18.9,1,Y
IDCJAC0011,031052,1968,08,10,18.3,1,Y
IDCJAC0011,031052,1968,08,11,20.0,1,Y
IDCJAC0011,031052,1968,08,12,20.0,1,Y
IDCJAC0011,031052,1968,08,13,18.9,1,Y
IDCJAC0011,031052,1968,08,14,17.2,1,Y
IDCJAC0011,031052,1968,08,15,13.9,1,Y
IDCJAC0011,031052,1968,08,16,15.0,1,Y
IDCJAC0011,031052,1968,08,17,14.4,1,Y
IDCJAC0011,031052,1968,08,18,15.0,1,Y
IDCJAC0011,031052,1968,08,19,17.2,1,Y
IDCJAC0011,031052,1968,08,20,16.7,1,Y
IDCJAC0011,031052,1968,08,21,19.4,1,Y
IDCJAC0011,031052,1968,08,22,15.6,1,Y
IDCJAC0011,031052,1968,08,23,13.9,1,Y
IDCJAC0011,031052,1968,08,24,17.8,1,Y
IDCJAC0011,031052,1968,08,25,20.0,1,Y
IDCJAC0011,031052,1968,08,26,17.8,1,Y
IDCJAC0011,031052,1968,08,27,20.0,1,Y
IDCJAC0011,031052,1968,08,28,19.4,1,Y
IDCJAC0011,031052,1968,08,29,20.0,1,Y
IDCJAC0011,031052,1968,08,30,21.1,1,Y
IDCJAC0011,031052,1968,08,31,19.4,1,Y
IDCJAC0011,031052,1968,09,01,20.0,1,Y
IDCJAC0011,031052,1968,09,02,18.3,1,Y
IDCJAC0011,031052,1968,09,03,18.9,1,Y
IDCJAC0011,031052,1968,09,04,18.9,1,Y
IDCJAC0011,031052,1968,09,05,20.0,1,Y
IDCJAC0011,031052,1968,09,06,19.4,1,Y
IDCJAC0011,031052,1968,09,07,18.3,1,Y
IDCJAC0011,031052,1968,09,08,24.4,1,Y
IDCJAC0011,031052,1968,09,09,20.6,1,Y
IDCJAC0011,031052,1968,09,10,20.0,1,Y
IDCJAC0011,031052,1968,09,11,19.4,1,Y
IDCJAC0011,031052,1968,09,12,17.8,1,Y
IDCJAC0011,031052,1968,09,13,17.8,1,Y
IDCJAC0011,031052,1968,09,14,18.9,1,Y
IDCJAC0011,031052,1968,09,15,18.9,1,Y
IDCJAC0011,031052,1968,09,16,17.8,1,Y
IDCJAC0011,031052,1968,09,17,19.4,1,Y
IDCJAC0011,031052,1968,09,18,22.8,1,Y
IDCJAC0011,031052,1968,09,19,20.6,1,Y
IDCJAC0011,031052,1968,09,20,18.9,1,Y
IDCJAC0011,031052,1968,09,21,19.4,1,Y
IDCJAC0011,031052,1968,09,22,18.9,1,Y
IDCJAC0011,031052,1968,09,23,21.1,1,Y
IDCJAC0011,031052,1968,09,24,19.4,1,Y
IDCJAC0011,031052,1968,09,25,17.8,1,Y
IDCJAC0011,031052,1968,09,26,17.8,1,Y
IDCJAC0011,031052,1968,09,27,20.0,1,Y
IDCJAC0011,031052,1968,09,28,22.8,1,Y
IDCJAC0011,031052,1968,09,29,20.6,1,Y
IDCJAC0011,031052,1968,09,30,18.9,1,Y
IDCJAC0011,031052,1968,10,01,18.9,1,Y
IDCJAC0011,031052,1968,10,02,20.6,1,Y
IDCJAC0011,031052,1968,10,03,21.7,1,Y
IDCJAC0011,031052,1968,10,04,20.6,1,Y
IDCJAC0011,031052,1968,10,05,20.6,1,Y
IDCJAC0011,031052,1968,10,06,22.8,1,Y
IDCJAC0011,031052,1968,10,07,19.4,1,Y
IDCJAC0011,031052,1968,10,08,18.3,1,Y
IDCJAC0011,031052,1968,10,09,17.8,1,Y
IDCJAC0011,031052,1968,10,10,20.6,1,Y
IDCJAC0011,031052,1968,10,11,21.7,1,Y
IDCJAC0011,031052,1968,10,12,22.8,1,Y
IDCJAC0011,031052,1968,10,13,21.7,1,Y
IDCJAC0011,031052,1968,10,14,21.7,1,Y
IDCJAC0011,031052,1968,10,15,21.7,1,Y
IDCJAC0011,031052,1968,10,16,20.6,1,Y
IDCJAC0011,031052,1968,10,17,21.7,1,Y
IDCJAC0011,031052,1968,10,18,18.9,1,Y
IDCJAC0011,031052,1968,10,19,17.8,1,Y
IDCJAC0011,031052,1968,10,20,17.8,1,Y
IDCJAC0011,031052,1968,10,21,18.9,1,Y
IDCJAC0011,031052,1968,10,22,20.0,1,Y
IDCJAC0011,031052,1968,10,23,20.0,1,Y
IDCJAC0011,031052,1968,10,24,20.0,1,Y
IDCJAC0011,031052,1968,10,25,20.6,1,Y
IDCJAC0011,031052,1968,10,26,22.2,1,Y
IDCJAC0011,031052,1968,10,27,22.8,1,Y
IDCJAC0011,031052,1968,10,28,23.9,1,Y
IDCJAC0011,031052,1968,10,29,21.7,1,Y
IDCJAC0011,031052,1968,10,30,22.8,1,Y
IDCJAC0011,031052,1968,10,31,21.7,1,Y
IDCJAC0011,031052,1968,11,01,21.1,1,Y
IDCJAC0011,031052,1968,11,02,20.6,1,Y
IDCJAC0011,031052,1968,11,03,21.1,1,Y
IDCJAC0011,031052,1968,11,04,23.3,1,Y
IDCJAC0011,031052,1968,11,05,22.2,1,Y
IDCJAC0011,031052,1968,11,06,18.9,1,Y
IDCJAC0011,031052,1968,11,07,22.8,1,Y
IDCJAC0011,031052,1968,11,08,21.1,1,Y
IDCJAC0011,031052,1968,11,09,21.7,1,Y
IDCJAC0011,031052,1968,11,10,22.2,1,Y
IDCJAC0011,031052,1968,11,11,21.7,1,Y
IDCJAC0011,031052,1968,11,12,21.7,1,Y
IDCJAC0011,031052,1968,11,13,22.2,1,Y
IDCJAC0011,031052,1968,11,14,23.9,1,Y
IDCJAC0011,031052,1968,11,15,22.2,1,Y
IDCJAC0011,031052,1968,11,16,23.9,1,Y
IDCJAC0011,031052,1968,11,17,24.4,1,Y
IDCJAC0011,031052,1968,11,18,20.6,1,Y
IDCJAC0011,031052,1968,11,19,21.1,1,Y
IDCJAC0011,031052,1968,11,20,21.1,1,Y
IDCJAC0011,031052,1968,11,21,21.1,1,Y
IDCJAC0011,031052,1968,11,22,21.7,1,Y
IDCJAC0011,031052,1968,11,23,23.3,1,Y
IDCJAC0011,031052,1968,11,24,21.7,1,Y
IDCJAC0011,031052,1968,11,25,24.4,1,Y
IDCJAC0011,031052,1968,11,26,25.0,1,Y
IDCJAC0011,031052,1968,11,27,23.9,1,Y
IDCJAC0011,031052,1968,11,28,22.8,1,Y
IDCJAC0011,031052,1968,11,29,23.3,1,Y
IDCJAC0011,031052,1968,11,30,23.9,1,Y
IDCJAC0011,031052,1968,12,01,23.3,1,Y
IDCJAC0011,031052,1968,12,02,23.9,1,Y
IDCJAC0011,031052,1968,12,03,23.3,1,Y
IDCJAC0011,031052,1968,12,04,23.3,1,Y
IDCJAC0011,031052,1968,12,05,23.9,1,Y
IDCJAC0011,031052,1968,12,06,21.1,1,Y
IDCJAC0011,031052,1968,12,07,22.8,1,Y
IDCJAC0011,031052,1968,12,08,22.2,1,Y
IDCJAC0011,031052,1968,12,09,22.8,1,Y
IDCJAC0011,031052,1968,12,10,22.8,1,Y
IDCJAC0011,031052,1968,12,11,22.8,1,Y
IDCJAC0011,031052,1968,12,12,21.1,1,Y
IDCJAC0011,031052,1968,12,13,22.8,1,Y
IDCJAC0011,031052,1968,12,14,21.1,1,Y
IDCJAC0011,031052,1968,12,15,21.1,1,Y
IDCJAC0011,031052,1968,12,16,20.0,1,Y
IDCJAC0011,031052,1968,12,17,21.1,1,Y
IDCJAC0011,031052,1968,12,18,21.7,1,Y
IDCJAC0011,031052,1968,12,19,22.2,1,Y
IDCJAC0011,031052,1968,12,20,23.9,1,Y
IDCJAC0011,031052,1968,12,21,23.9,1,Y
IDCJAC0011,031052,1968,12,22,22.8,1,Y
IDCJAC0011,031052,1968,12,23,22.8,1,Y
IDCJAC0011,031052,1968,12,24,22.8,1,Y
IDCJAC0011,031052,1968,12,25,23.3,1,Y
IDCJAC0011,031052,1968,12,26,23.9,1,Y
IDCJAC0011,031052,1968,12,27,21.7,1,Y
IDCJAC0011,031052,1968,12,28,23.3,1,Y
IDCJAC0011,031052,1968,12,29,22.8,1,Y
IDCJAC0011,031052,1968,12,30,25.0,1,Y
IDCJAC0011,031052,1968,12,31,24.4,1,Y
