Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,030124,2006,03,04,23.8,1,Y
IDCJAC0011,030124,2006,03,05,23.0,1,Y
IDCJAC0011,030124,2006,03,06,24.2,1,Y
IDCJAC0011,030124,2006,03,07,23.6,1,Y
IDCJAC0011,030124,2006,03,08,25.0,1,Y
IDCJAC0011,030124,2006,03,09,24.5,1,Y
IDCJAC0011,030124,2006,03,10,24.3,1,Y
IDCJAC0011,030124,2006,03,11,23.2,1,Y
IDCJAC0011,030124,2006,03,12,23.9,1,Y
IDCJAC0011,030124,2006,03,13,22.7,1,Y
IDCJAC0011,030124,2006,03,14,21.0,1,Y
IDCJAC0011,030124,2006,03,15,22.4,1,Y
IDCJAC0011,030124,2006,03,16,20.1,1,Y
IDCJAC0011,030124,2006,03,17,20.2,1,Y
IDCJAC0011,030124,2006,03,18,19.4,1,Y
IDCJAC0011,030124,2006,03,19,19.2,1,Y
IDCJAC0011,030124,2006,03,20,24.1,1,Y
IDCJAC0011,030124,2006,03,21,22.7,1,Y
IDCJAC0011,030124,2006,03,22,24.3,1,Y
IDCJAC0011,030124,2006,03,23,22.8,1,Y
IDCJAC0011,030124,2006,03,24,23.5,1,Y
IDCJAC0011,030124,2006,03,25,22.7,1,Y
IDCJAC0011,030124,2006,03,26,21.3,1,Y
IDCJAC0011,030124,2006,03,27,20.9,1,Y
IDCJAC0011,030124,2006,03,28,20.5,1,Y
IDCJAC0011,030124,2006,03,29,20.0,1,Y
IDCJAC0011,030124,2006,03,30,23.1,1,Y
IDCJAC0011,030124,2006,03,31,23.2,1,Y
IDCJAC0011,030124,2006,04,01,24.5,1,Y
IDCJAC0011,030124,2006,04,02,23.2,1,Y
IDCJAC0011,030124,2006,04,03,23.5,1,Y
IDCJAC0011,030124,2006,04,04,24.7,1,Y
IDCJAC0011,030124,2006,04,05,23.6,1,Y
IDCJAC0011,030124,2006,04,06,23.9,1,Y
IDCJAC0011,030124,2006,04,07,23.2,1,Y
IDCJAC0011,030124,2006,04,08,22.6,1,Y
IDCJAC0011,030124,2006,04,09,22.0,1,Y
IDCJAC0011,030124,2006,04,10,23.1,1,Y
IDCJAC0011,030124,2006,04,11,22.4,1,Y
IDCJAC0011,030124,2006,04,12,23.1,1,Y
IDCJAC0011,030124,2006,04,13,21.7,1,Y
IDCJAC0011,030124,2006,04,14,21.6,1,Y
IDCJAC0011,030124,2006,04,15,21.6,1,Y
IDCJAC0011,030124,2006,04,16,21.9,1,Y
IDCJAC0011,030124,2006,04,17,22.0,1,Y
IDCJAC0011,030124,2006,04,18,21.8,1,Y
IDCJAC0011,030124,2006,04,19,23.8,1,Y
IDCJAC0011,030124,2006,04,20,22.9,1,Y
IDCJAC0011,030124,2006,04,21,20.9,1,Y
IDCJAC0011,030124,2006,04,22,21.3,1,Y
IDCJAC0011,030124,2006,04,23,21.5,1,Y
IDCJAC0011,030124,2006,04,24,20.2,1,Y
IDCJAC0011,030124,2006,04,25,19.7,1,Y
IDCJAC0011,030124,2006,04,26,19.1,1,Y
IDCJAC0011,030124,2006,04,27,18.0,1,Y
IDCJAC0011,030124,2006,04,28,20.2,1,Y
IDCJAC0011,030124,2006,04,29,20.7,1,Y
IDCJAC0011,030124,2006,04,30,22.2,1,Y
IDCJAC0011,030124,2006,05,01,21.3,1,Y
IDCJAC0011,030124,2006,05,02,19.0,1,Y
IDCJAC0011,030124,2006,05,03,20.0,1,Y
IDCJAC0011,030124,2006,05,04,16.9,1,Y
IDCJAC0011,030124,2006,05,05,18.3,1,Y
IDCJAC0011,030124,2006,05,06,19.0,1,Y
IDCJAC0011,030124,2006,05,07,20.0,1,Y
IDCJAC0011,030124,2006,05,08,20.0,1,Y
IDCJAC0011,030124,2006,05,09,20.8,1,Y
IDCJAC0011,030124,2006,05,10,20.4,1,Y
IDCJAC0011,030124,2006,05,11,20.3,1,Y
IDCJAC0011,030124,2006,05,12,22.1,1,Y
IDCJAC0011,030124,2006,05,13,19.9,1,Y
IDCJAC0011,030124,2006,05,14,19.1,1,Y
IDCJAC0011,030124,2006,05,15,14.8,1,Y
IDCJAC0011,030124,2006,05,16,19.0,1,Y
IDCJAC0011,030124,2006,05,17,18.3,1,Y
IDCJAC0011,030124,2006,05,18,15.6,1,Y
IDCJAC0011,030124,2006,05,19,14.7,1,Y
IDCJAC0011,030124,2006,05,20,15.5,1,Y
IDCJAC0011,030124,2006,05,21,20.3,1,Y
IDCJAC0011,030124,2006,05,22,21.2,1,Y
IDCJAC0011,030124,2006,05,23,17.7,1,Y
IDCJAC0011,030124,2006,05,24,15.1,1,Y
IDCJAC0011,030124,2006,05,25,15.3,1,Y
IDCJAC0011,030124,2006,05,26,14.7,1,Y
IDCJAC0011,030124,2006,05,27,15.3,1,Y
IDCJAC0011,030124,2006,05,28,12.6,1,Y
IDCJAC0011,030124,2006,05,29,11.6,1,Y
IDCJAC0011,030124,2006,05,30,17.0,1,Y
IDCJAC0011,030124,2006,05,31,14.8,1,Y
IDCJAC0011,030124,2006,06,01,13.7,1,Y
IDCJAC0011,030124,2006,06,02,9.8,1,Y
IDCJAC0011,030124,2006,06,03,6.4,1,Y
IDCJAC0011,030124,2006,06,04,6.0,1,Y
IDCJAC0011,030124,2006,06,05,7.9,1,Y
IDCJAC0011,030124,2006,06,06,12.6,1,Y
IDCJAC0011,030124,2006,06,07,15.1,1,Y
IDCJAC0011,030124,2006,06,08,15.3,1,Y
IDCJAC0011,030124,2006,06,09,18.6,1,Y
IDCJAC0011,030124,2006,06,10,17.5,1,Y
IDCJAC0011,030124,2006,06,11,19.3,1,Y
IDCJAC0011,030124,2006,06,12,9.5,1,Y
IDCJAC0011,030124,2006,06,13,14.5,1,Y
IDCJAC0011,030124,2006,06,14,17.1,1,Y
IDCJAC0011,030124,2006,06,15,17.7,1,Y
IDCJAC0011,030124,2006,06,16,17.8,1,Y
IDCJAC0011,030124,2006,06,17,14.8,1,Y
IDCJAC0011,030124,2006,06,18,16.3,1,Y
IDCJAC0011,030124,2006,06,19,17.4,1,Y
IDCJAC0011,030124,2006,06,20,12.6,1,Y
IDCJAC0011,030124,2006,06,21,16.6,1,Y
IDCJAC0011,030124,2006,06,22,18.2,1,Y
IDCJAC0011,030124,2006,06,23,15.9,1,Y
IDCJAC0011,030124,2006,06,24,19.1,1,Y
IDCJAC0011,030124,2006,06,25,18.8,1,Y
IDCJAC0011,030124,2006,06,26,16.4,1,Y
IDCJAC0011,030124,2006,06,27,16.5,1,Y
IDCJAC0011,030124,2006,06,28,17.7,1,Y
IDCJAC0011,030124,2006,06,29,17.0,1,Y
IDCJAC0011,030124,2006,06,30,13.8,1,Y
IDCJAC0011,030124,2006,07,01,8.7,1,Y
IDCJAC0011,030124,2006,07,02,8.7,1,Y
IDCJAC0011,030124,2006,07,03,9.2,1,Y
IDCJAC0011,030124,2006,07,04,13.4,1,Y
IDCJAC0011,030124,2006,07,05,8.8,1,Y
IDCJAC0011,030124,2006,07,06,6.0,1,Y
IDCJAC0011,030124,2006,07,07,11.4,1,Y
IDCJAC0011,030124,2006,07,08,13.4,1,Y
IDCJAC0011,030124,2006,07,09,15.4,1,Y
IDCJAC0011,030124,2006,07,10,16.4,1,Y
IDCJAC0011,030124,2006,07,11,14.9,1,Y
IDCJAC0011,030124,2006,07,12,21.2,1,Y
IDCJAC0011,030124,2006,07,13,19.0,1,Y
IDCJAC0011,030124,2006,07,14,16.6,1,Y
IDCJAC0011,030124,2006,07,15,18.7,1,Y
IDCJAC0011,030124,2006,07,16,16.4,1,Y
IDCJAC0011,030124,2006,07,17,15.0,1,Y
IDCJAC0011,030124,2006,07,18,8.8,1,Y
IDCJAC0011,030124,2006,07,19,12.2,1,Y
IDCJAC0011,030124,2006,07,20,14.5,1,Y
IDCJAC0011,030124,2006,07,21,15.5,1,Y
IDCJAC0011,030124,2006,07,22,16.6,1,Y
IDCJAC0011,030124,2006,07,23,14.6,1,Y
IDCJAC0011,030124,2006,07,24,9.6,1,Y
IDCJAC0011,030124,2006,07,25,8.0,1,Y
IDCJAC0011,030124,2006,07,26,8.5,1,Y
IDCJAC0011,030124,2006,07,27,10.2,1,Y
IDCJAC0011,030124,2006,07,28,9.8,1,Y
IDCJAC0011,030124,2006,07,29,10.0,1,Y
IDCJAC0011,030124,2006,07,30,16.6,1,Y
IDCJAC0011,030124,2006,07,31,13.0,1,Y
IDCJAC0011,030124,2006,08,01,16.2,1,Y
IDCJAC0011,030124,2006,08,02,10.9,1,Y
IDCJAC0011,030124,2006,08,03,9.4,1,Y
IDCJAC0011,030124,2006,08,04,10.2,1,Y
IDCJAC0011,030124,2006,08,05,6.5,1,Y
IDCJAC0011,030124,2006,08,06,3.3,1,Y
IDCJAC0011,030124,2006,08,07,3.4,1,Y
IDCJAC0011,030124,2006,08,08,10.6,1,Y
IDCJAC0011,030124,2006,08,09,7.3,1,Y
IDCJAC0011,030124,2006,08,10,3.2,1,Y
IDCJAC0011,030124,2006,08,11,6.5,1,Y
IDCJAC0011,030124,2006,08,12,11.4,1,Y
IDCJAC0011,030124,2006,08,13,13.2,1,Y
IDCJAC0011,030124,2006,08,14,16.0,1,Y
IDCJAC0011,030124,2006,08,15,13.7,1,Y
IDCJAC0011,030124,2006,08,16,8.9,1,Y
IDCJAC0011,030124,2006,08,17,15.6,1,Y
IDCJAC0011,030124,2006,08,18,13.8,1,Y
IDCJAC0011,030124,2006,08,19,11.7,1,Y
IDCJAC0011,030124,2006,08,20,9.2,1,Y
IDCJAC0011,030124,2006,08,21,14.8,1,Y
IDCJAC0011,030124,2006,08,22,8.2,1,Y
IDCJAC0011,030124,2006,08,23,10.4,1,Y
IDCJAC0011,030124,2006,08,24,10.1,1,Y
